customer_id;amount_balance
100587;261.6424177285011
100588;138.66828536925274
100589;66.28258051795419
100590;121.35251918263428
100591;61.40858338184804
100592;15.812111943699383
100593;101.8507492125964
100594;85.22505783035622
100595;126.48611684850695
100596;48.941062702712486
100597;30.0630296932485
100598;17.46832581402219
100599;63.920723550958165
100600;141.17138509942998
100601;143.3719779838882
100602;142.82350791556343
100603;61.158830950035046
100605;26.638959773547054
100606;97.8257700057847
100607;17.52007317896662
100608;142.48247068935157
100609;205.72795749627005
100610;18.664456912050042
100611;30.489726241424954
100612;95.56358103321139
100613;19.132910763133854
100614;75.78088602484817
100615;127.42679738384957
100616;79.38116304544943
100617;10.888144215523159
100618;133.07172355829047
100619;25.375789094249257
100620;231.46274890496633
100621;7.594069800780406
100622;185.24713181247859
100623;9.026729719982274
100624;18.65381032089261
100625;305.2803769915423
100626;37.483278195491174
100627;15.953570953155683
100628;194.05712992156023
100629;15.572241132521363
100630;10.278575510380943
100631;123.8101384762383
100632;155.76010991155337
100633;241.3055647771032
100634;41.297937146860164
100635;144.04273554880464
100636;21.28293795291378
100637;15.236628012345786
100638;58.22535757225419
100639;247.446934700412
100640;172.42969472274018
100641;112.07904763556448
100642;11.535284515899248
100644;92.28470777533
100645;43.89595249900439
100646;25.103672452626583
100647;73.27421944518146
100648;36.4722660776175
100649;301.1934482694781
100650;55.459287076969815
100651;312.94805994254
100652;24.169111256649835
100653;28.28553890290436
100654;64.8448689715781
100655;89.99131264435808
100656;85.70940234352479
100657;218.1401108597037
100658;58.70692653171931
100659;155.95969051112561
100660;16.831396917693624
100661;173.88153005714636
100662;68.10891168503512
100663;64.53128904771748
100664;115.28273012315034
100666;13.367869576078425
100667;32.71622691194291
100668;168.0897301668319
100669;7.701180943185855
100670;6.32553280841539
100671;232.4653603197229
100672;89.76274244623913
100673;47.99041837121926
100674;307.17024444845225
100675;102.82936536631335
100676;134.59936582827197
100677;132.22873014505936
100679;19.031116987617764
100680;49.8034192536405
100681;40.181933065029426
100682;4.781347456028047
100683;227.8617452356827
100685;10.198808854655196
100686;215.94545795468096
100687;71.60042226727938
100688;66.49599563518572
100689;125.14968627134505
100690;82.08517331496932
100691;21.764164112292356
100692;241.5509427082704
100693;68.69640947496315
100694;11.453368373325407
100695;29.454515141743745
100696;7.158032284121272
100697;12.59903298121227
100698;90.10959495304719
100699;79.31803622168655
100700;72.3321743801834
100701;85.66866756534559
100702;191.88613546826167
100703;62.735368028869146
100704;182.76831068264823
100705;9.854776159281075
100706;75.6644771197987
100707;29.082597359448442
100709;78.05194777770146
100710;156.90660252041988
100711;169.29852852694182
100712;33.40070672550037
100713;89.35583503181726
100714;19.125990777211946
100715;153.23459285140854
100716;13.249951452698385
100717;34.875008019432954
100719;13.295542525173051
100720;77.07461702894435
100721;81.95970921268876
100722;79.53534755066285
100724;164.501158171956
100725;114.90727947317365
100726;50.88671720010309
100727;186.81947844302522
100728;243.28414957464003
100729;9.394205952848289
100730;69.01874060894407
100731;264.19423186222735
100732;21.578062366965398
100733;9.677346241684619
100734;54.3763485731258
100735;7.760631433332663
100736;6.477181482276264
100737;30.510962959613444
100738;233.67064371415051
100739;187.6684853758712
100742;45.15830375875345
100743;94.91450567120098
100744;55.7489699372003
100745;60.3146008794707
100746;110.22573082346004
100747;183.98916279789523
100748;89.87497661089415
100749;51.82807213882994
100750;287.6792427224986
100751;8.71316687481479
100752;4.158881832397255
100753;142.20253246320644
100754;5.367141334046542
100755;51.43897305434417
100757;186.58848568574442
100758;32.50180829465386
100759;241.57928774119367
100760;164.3864417312352
100762;193.14732178534416
100764;191.64057825303348
100765;64.3662379180831
100766;48.77005176101021
100767;26.437665903278695
100768;25.688240740638808
100769;289.65442166252456
100770;76.21858316734625
100771;131.6496221351576
100772;132.73438766620188
100773;4.833286122275233
100774;4.209247500094176
100775;197.25354835259296
100776;11.646434248502707
100777;126.19174560507845
100778;65.64462553063849
100781;190.7114535920529
100782;7.362687546771169
100783;100.72071588480003
100784;12.42036472336716
100785;273.9063230630306
100786;155.89488241292744
100787;158.52265408656294
100788;13.328961127376786
100789;137.0288348258035
100790;92.49626784368088
100791;43.7443194397331
100792;135.77386852494624
100793;26.278123775031762
100794;153.85441926301107
100795;71.16710243192944
100796;13.060350384078752
100797;49.594377140247595
100798;230.91825343004325
100799;14.409868381638125
100800;290.17363814667493
100801;52.63308443804503
100802;29.901615933150232
100804;189.61407064401388
100805;285.6082174239471
100806;15.264029849611061
100807;202.2668226092338
100808;9.05742804629262
100809;21.361396892529868
100810;155.60708914568784
100812;5.872698204982661
100813;100.04825786759531
100814;43.42338254787735
100815;4.3140138983829415
100817;115.01147945429656
100818;38.19010470616713
100819;133.64496189668318
100820;128.09319394519414
100821;115.56419545003469
100822;13.201956436216667
100823;70.50054625673793
100824;289.8822451137543
100825;187.7214045274166
100826;286.7944950266507
100827;53.20539335678475
100828;16.22401150975271
100829;93.11561858395251
100830;120.36563695007995
100831;228.6573788047819
100832;127.40055263214538
100833;46.785030083067625
100835;180.9458831375246
100836;202.73128900010852
100837;35.55684907707031
100838;6.5476149342655345
100839;42.57671706639244
100840;105.79601653144599
100841;81.24195834987054
100842;46.679757626361386
100843;89.7521153919036
100844;60.67967470293686
100845;180.05844111414783
100846;308.49805037738065
100847;63.119161218133506
100848;179.9170993797036
100849;27.407993026576168
100850;208.2564939312479
100851;26.70458526499837
100852;40.508609811004625
100853;82.04138256419256
100854;22.03392286367176
100855;68.80692924706713
100856;137.1845541902126
100857;35.06357904340176
100858;8.453021337912697
100859;14.151072685325872
100860;68.75183711525042
100861;94.89966834682528
100862;108.90520760963128
100863;28.945376430703405
100864;8.747064257789274
100865;186.0988569283731
100866;64.23157755221594
100867;179.10728671630545
100868;251.19701668807565
100869;21.523978696011646
100870;56.88551271446412
100871;22.523687161386256
100872;90.42242763677302
100873;256.7032750033313
100874;373.70178202159724
100875;14.533673286485865
100876;8.820801148438454
100877;14.116063673171702
100878;88.43806713526341
100879;38.00539469064881
100880;171.86774197593644
100881;11.281858499292348
100882;106.2027374110045
100883;175.8781721212314
100884;83.73467164516802
100885;105.88936493611662
100886;371.2887366999753
100887;116.04698030489362
100888;4.108648359405875
100889;14.540033388618301
100890;352.9918786265183
100891;289.4958503246211
100892;73.31209852145365
100893;12.3022603838871
100894;144.15230330644692
100895;95.90134987823878
100896;15.339090266254567
100897;278.5172193344308
100898;305.4045509140819
100899;67.62415569300079
100900;325.6375968734241
100901;177.96417461846755
100902;46.57767642228925
100903;58.15392417882407
100904;226.26416048797208
100905;229.13129926804223
100906;47.27804841445784
100907;18.639354987705655
100908;208.69523800354477
100909;117.87334766611615
100910;126.04495794865574
100911;189.0067491087289
100912;144.58090948978418
100913;148.11362065748406
100914;282.3210119238454
100915;284.6972843833939
100916;38.54447435735196
100917;23.645371767102166
100918;9.416752702389761
100919;106.28277546183554
100920;39.7879113761063
100921;243.58217495505107
100922;124.64824042592733
100923;256.3266176399347
100924;170.8628219716095
100925;44.633203674281646
100926;219.1403696394917
100927;65.25590580547413
100928;256.37698628119267
100929;224.54388080794408
100930;14.599468363117218
100931;76.79712680023891
100933;78.84623047602246
100934;29.150892395665633
100935;243.40245962517798
100936;42.45364375915281
100937;120.29161837171499
100938;44.43108807801374
100939;98.23989089886261
100940;12.947750123587552
100941;26.890384254113975
100942;280.3929981300739
100943;19.109484018556188
100944;34.76065111376388
100945;68.78325408852943
100946;24.56990012605274
100947;259.3076625199596
100948;73.04361392125637
100949;62.768805342764935
100950;36.89022980859164
100952;72.01732742644467
100953;111.11638417254629
100954;114.61847238401657
100955;81.12221529752114
100956;11.302931368341728
100957;278.2852005162506
100958;49.66785308676608
100959;81.7981826151925
100960;17.949224040001155
100961;170.75247960761254
100962;34.71615341823255
100963;245.5396167166375
100964;70.48034682159594
100965;173.7679814249428
100966;24.79366286006286
100967;195.97528260625901
100968;98.1441570314872
100969;223.50035702565313
100970;73.25403500227262
100971;357.2320593738503
100972;5.841453752436098
100973;36.17728102293472
100974;47.61920853779078
100975;148.6989148520548
100976;110.03145887019542
100977;113.98154461657764
100980;120.34842693325412
100981;51.27764911552287
100982;21.10043838403756
100983;229.77387325667868
100984;125.0284099354595
100985;13.378440671392575
100986;95.41869144845943
100987;66.5320493671424
100988;21.682371021360613
100989;48.04901623532457
100991;260.9276654482081
100992;256.67384688600055
100993;250.0246369694148
100994;128.43468956654087
100995;52.16534888512804
100996;72.34569085295252
100997;27.284608104122537
100998;234.9649112692918
100999;59.811942694761385
101000;159.64399497632567
101001;22.2432590523344
101002;100.0839496071539
101003;13.924713309480719
101004;48.066013519757455
101005;69.08422596717945
101006;28.060721997525413
101007;50.40259280767294
101008;18.67200254559224
101009;281.3378214681723
101010;88.76369609603495
101011;332.61445582287985
101012;254.28560147644433
101013;96.03961429623085
101014;58.75487632929385
101015;54.064167970837325
101016;150.79614765283478
101017;198.5911324502987
101018;162.73252427330087
101019;78.66544786284157
101020;78.0216396070484
101021;33.66873369531631
101022;142.03726776990524
101023;137.6312902430788
101024;4.698492331145773
101025;37.43784232126932
101026;165.67435892516642
101027;33.5705211347653
101028;81.05251801207532
101029;140.0081090922282
101030;135.72253767253915
101031;14.553509654893762
101032;91.2736538720182
101033;77.02538014211237
101034;291.0364736490005
101035;183.23729948251116
101036;22.038113384213872
101037;91.70990897562044
101038;104.3535790953777
101039;32.55482383075213
101040;94.34241920889886
101041;27.468969888564413
101042;88.79401098098043
101043;27.110822806174475
101044;24.482027197613323
101045;242.65188887994415
101046;165.15919112454569
101047;78.45840711345414
101048;116.19819624722899
101049;56.92683046240612
101050;26.195107662384736
101051;207.06589644973573
101052;124.28078046292994
101053;45.779247109439346
101054;8.390437504314226
101055;200.34793118010737
101056;282.58869500427596
101057;240.5423032099808
101058;113.22026135062171
101059;142.5674366748969
101060;29.48522007841338
101061;68.06821392482279
101062;6.941891616813266
101063;64.72300631890232
101064;9.697209768385385
101065;11.919457447759646
101066;69.10852371803638
101067;45.284648724306116
101068;189.64521200948084
101069;19.12720952415708
101070;142.01623790356567
101071;112.08746426080629
101072;60.74475035121446
101073;138.79298564037774
101074;41.670629486142715
101075;55.32974143467893
101076;79.48044370660125
101077;232.21261450303643
101078;46.664926346909795
101079;10.423621365817066
101080;71.9059342209601
101081;132.0878149745112
101082;26.76018467292242
101083;15.815235082609469
101084;244.40737548405258
101085;7.7506667879817766
101086;94.49555953055967
101087;81.64405635484512
101088;156.36372135033028
101089;344.0206794943707
101090;148.92998387302526
101092;4.217921049060412
101093;43.06598300973561
101094;8.194294925664076
101095;211.85497361815055
101096;320.5134722319185
101097;21.858775980391446
101098;186.9820991136264
101099;47.995089861447575
101100;177.04313533137164
101101;19.11685082755778
101102;203.32604871406065
101103;101.52136269060968
101104;325.59389035880383
101105;66.264661334407
101107;284.10485250386006
101108;80.85413324339498
101109;13.390276952580148
101110;70.74502208380862
101111;5.942741616965728
101112;75.50409296727284
101113;84.95951923496055
101114;181.6843878882381
101115;187.83337428377234
101116;167.49354197932075
101117;216.87920938762625
101118;180.11443209719758
101119;50.10924045009153
101120;301.3272571135637
101121;139.6834653570798
101122;33.78410509696489
101123;286.1542249976699
101124;234.17277875588843
101125;205.52489343074913
101126;62.99199661960106
101127;88.59290619975714
101128;134.54815772736907
101129;20.97263384943905
101130;59.996504387591976
101131;52.43072242194323
101132;13.258296870507468
101133;92.30950239339539
101134;23.159736262797114
101135;274.08802772690024
101136;31.967300833498303
101139;64.47563964503266
101140;72.16088829603689
101141;95.8085731128919
101142;61.18072008224476
101143;140.43439013344664
101144;283.822991891156
101145;191.17455171882193
101146;174.6963516266689
101147;25.850501308864796
101148;113.73507000624849
101150;32.052537560773374
101151;49.25487753293697
101152;85.86843161435173
101153;32.0494206036671
101154;54.23251669623957
101155;10.807444988972861
101156;53.03281399937717
101157;52.21855586395417
101158;126.3840581789068
101159;312.55419057828846
101160;62.67091110763927
101161;36.57632971008564
101162;121.99244544893281
101163;181.77741793669225
101164;110.62312310090867
101168;58.35655280396541
101169;333.5308039855821
101170;17.17000704616454
101172;185.6264964009402
101173;56.27829864073289
101174;30.515671985857356
101175;11.061011210112781
101176;114.21948827129701
101177;117.27693266028669
101178;192.41856109103514
101179;149.7786317155988
101180;37.980264453679986
101181;101.10445193580354
101182;109.52521980014644
101183;162.59039615903285
101184;69.96849974129496
101185;35.27419377856921
101186;147.2852607644697
101187;111.49722693382908
101188;17.572693052459176
101190;14.003539716785856
101191;25.931307384249358
101192;290.7456193152104
101193;96.78296260863416
101194;183.74203875014285
101195;39.51622281786497
101196;161.17913779611098
101197;357.0285933081063
101198;7.061995168458115
101199;101.93663983777054
101200;31.888245089182696
101201;45.923777332161784
101202;314.3589766862727
101203;15.267830565424706
101204;127.25514623781685
101205;90.63748139863206
101206;56.96000282441039
101207;95.9119911037167
101208;59.3127781757296
101209;36.932449834589086
101210;342.2081861352263
101211;23.404234586607863
101212;39.11165506453828
101213;4.655965274637218
101214;170.96452575378748
101215;48.18612066677581
101216;199.36801819205854
101217;56.78914391646222
101218;9.466248641803782
101219;75.39072677850571
101220;126.73965466545803
101221;206.6446116918626
101222;21.122961937076692
101223;54.30294129860963
101224;298.8528908398441
101225;92.79473123499561
101226;223.1175596378651
101227;187.45306942598097
101228;16.328345262482788
101229;33.3818537320391
101230;161.6057417836925
101231;78.88466454525702
101232;95.7057090598081
101233;27.18410340420391
101234;85.57532087136458
101235;330.50788755354415
101236;227.92107844207382
101237;18.52813380190106
101238;45.38859916705078
101239;142.56059141034882
101240;144.37480806807957
101241;48.1041115943164
101242;65.22052518848527
101243;28.299519788133157
101244;49.687167180234226
101245;96.82085518499554
101246;132.0937556642139
101247;35.049367669672776
101249;10.047184214672978
101250;173.59096639450524
101251;115.09157650165069
101252;22.146765625227626
101253;82.16974412538295
101254;54.5822959785118
101255;60.25487104982643
101256;94.97688064149919
101257;6.850404567059808
101258;35.98888176298805
101259;73.56673463259234
101260;129.84038576573158
101261;15.458255576367916
101262;209.80841326243214
101263;182.28248390407992
101264;22.459345504147056
101265;120.32649232478978
101267;185.6076337858204
101268;201.6576947286665
101269;203.92143766536685
101270;61.84506375869536
101271;53.495224177809135
101272;129.17457900314164
101273;66.78773302344912
101274;28.749526166981045
101275;248.41581170706905
101276;30.07353547648079
101277;68.35169752754118
101278;199.26742951487685
101279;21.611558021734968
101281;84.60129688250773
101282;66.95439012641157
101283;19.852161137517903
101284;276.0986425808494
101285;42.318803268002114
101286;224.5370179069866
101287;80.0438708780624
101288;205.66731642361773
101289;164.3874575096642
101290;207.54493157124966
101291;56.254224322098615
101292;48.849028298348976
101293;161.76235193742508
101294;35.60200169410389
101296;94.49987506050374
101297;12.631570262367292
101298;7.040385786958127
101299;299.9982326816286
101300;50.67103944491203
101301;68.90019491389627
101303;51.102069210885155
101304;137.7939141447241
101305;165.0160992251623
101306;4.668494300943765
101307;191.34675670330554
101308;183.56190146847857
101309;13.87448319582056
101310;19.184045806907235
101311;10.352444352976681
101312;109.94961278684694
101313;256.19523271699387
101314;234.09943659818688
101315;263.3923727207008
101316;130.4048580598676
101317;238.56026278501008
101318;325.8608279386915
101319;34.56824928317393
101320;18.409692945573823
101321;98.77746922917541
101322;158.4088456053779
101323;185.0303882097429
101324;203.64216419745375
101325;84.78715143547637
101326;98.7924193946374
101327;108.46290062761034
101328;31.373238845683836
101329;42.631687851005424
101330;56.578422903014534
101331;86.42464301809547
101332;16.009577638769642
101333;103.59329374709672
101334;194.18375167961185
101335;38.243842035784795
101336;18.42231191064975
